sent.seconds;sent.microseconds;received.seconds;received.microseconds;sampleTimeStamp.seconds;sampleTimeStamp.microseconds;northHeading;
1584854647;417711;1584854647;417758;1584854647;417246;295.3101;
1584854647;617856;1584854647;617909;1584854647;617271;295.2511;
1584854647;817767;1584854647;817808;1584854647;817244;295.3162;
1584854648;17705;1584854648;17757;1584854648;17252;295.259;
1584854648;217807;1584854648;217866;1584854648;217311;295.2165;
1584854648;417760;1584854648;417791;1584854648;417223;295.2233;
1584854648;617921;1584854648;617994;1584854648;617285;295.2059;
1584854648;817914;1584854648;817960;1584854648;817278;295.1024;
1584854649;17842;1584854649;17894;1584854649;17310;295.1143;
1584854649;217846;1584854649;217884;1584854649;217336;295.0027;
1584854649;417935;1584854649;417983;1584854649;417385;295.0427;
1584854649;617819;1584854649;617867;1584854649;617306;294.9778;
1584854649;818236;1584854649;818279;1584854649;817321;295.0168;
1584854650;17923;1584854650;17962;1584854650;17351;294.965;
1584854650;217766;1584854650;217820;1584854650;217265;294.9279;
1584854650;417838;1584854650;417884;1584854650;417269;294.8751;
1584854650;617796;1584854650;617824;1584854650;617371;294.9043;
1584854650;818059;1584854650;818109;1584854650;817326;294.837;
1584854651;17807;1584854651;17856;1584854651;17302;294.8131;
1584854651;217724;1584854651;217762;1584854651;217251;294.792;
1584854651;417873;1584854651;417924;1584854651;417292;294.7012;
1584854651;617760;1584854651;617801;1584854651;617260;294.665;
1584854651;818053;1584854651;818099;1584854651;817345;294.641;
1584854652;17811;1584854652;17851;1584854652;17309;294.6275;
1584854652;217774;1584854652;217826;1584854652;217303;294.5884;
1584854652;417866;1584854652;417918;1584854652;417280;294.6259;
1584854652;617819;1584854652;617859;1584854652;617309;294.5512;
1584854652;818021;1584854652;818067;1584854652;817330;294.5572;
1584854653;17731;1584854653;17771;1584854653;17269;294.5754;
1584854653;217846;1584854653;217884;1584854653;217340;294.5707;
1584854653;417954;1584854653;418009;1584854653;417365;294.5597;
1584854653;618133;1584854653;618211;1584854653;617364;294.6136;
1584854653;818033;1584854653;818089;1584854653;817307;294.5826;
1584854654;17631;1584854654;17658;1584854654;17280;294.6341;
1584854654;217937;1584854654;217983;1584854654;217343;294.6643;
1584854654;417927;1584854654;417977;1584854654;417396;294.6467;
1584854654;617929;1584854654;617969;1584854654;617368;294.6994;
1584854654;817746;1584854654;817793;1584854654;817267;294.772;
1584854655;17789;1584854655;17823;1584854655;17287;294.7697;
1584854655;217748;1584854655;217786;1584854655;217285;294.7249;
1584854655;417790;1584854655;417837;1584854655;417314;294.7961;
1584854655;617719;1584854655;617749;1584854655;617307;294.7451;
1584854655;818005;1584854655;818054;1584854655;817349;294.7372;
1584854656;17790;1584854656;17840;1584854656;17322;294.7086;
1584854656;217891;1584854656;217942;1584854656;217299;294.7245;
1584854656;417781;1584854656;417810;1584854656;417300;294.7545;
1584854656;617957;1584854656;618029;1584854656;617370;294.7177;
1584854656;817796;1584854656;817837;1584854656;817320;294.7533;
1584854657;17855;1584854657;17894;1584854657;17358;294.7428;
1584854657;217889;1584854657;217939;1584854657;217319;294.7464;
1584854657;417854;1584854657;417894;1584854657;417300;294.7445;
1584854657;617875;1584854657;617920;1584854657;617327;294.7391;
1584854657;817843;1584854657;817887;1584854657;817286;294.7078;
1584854658;17836;1584854658;17888;1584854658;17337;294.7304;
1584854658;217912;1584854658;217941;1584854658;217409;294.7266;
1584854658;417927;1584854658;417976;1584854658;417353;294.7584;
1584854658;617926;1584854658;617970;1584854658;617340;294.7471;
1584854658;817971;1584854658;818013;1584854658;817293;294.7419;
1584854659;17874;1584854659;17908;1584854659;17330;294.7211;
1584854659;218028;1584854659;218080;1584854659;217421;294.7294;
1584854659;417737;1584854659;417766;1584854659;417367;294.7579;
1584854659;617874;1584854659;617911;1584854659;617388;294.8705;
1584854659;817950;1584854659;817991;1584854659;817331;295.2499;
1584854660;17815;1584854660;17868;1584854660;17324;296.0488;
1584854660;217873;1584854660;217923;1584854660;217334;297.3389;
1584854660;418172;1584854660;418233;1584854660;417395;298.9406;
1584854660;617685;1584854660;617713;1584854660;617328;300.9564;
1584854660;818052;1584854660;818097;1584854660;817409;303.3602;
1584854661;17838;1584854661;17873;1584854661;17351;306.1343;
1584854661;217941;1584854661;217987;1584854661;217334;309.0464;
1584854661;417901;1584854661;417973;1584854661;417318;312.1794;
1584854661;618021;1584854661;618069;1584854661;617365;315.5344;
1584854661;817930;1584854661;817980;1584854661;817307;319.0171;
1584854662;17844;1584854662;17885;1584854662;17397;322.6251;
1584854662;218008;1584854662;218042;1584854662;217402;326.4221;
1584854662;418150;1584854662;418233;1584854662;417390;330.2057;
1584854662;617888;1584854662;617946;1584854662;617335;333.8515;
1584854662;818098;1584854662;818151;1584854662;817401;337.3082;
1584854663;17803;1584854663;17850;1584854663;17332;340.6516;
1584854663;217947;1584854663;217988;1584854663;217414;343.6796;
1584854663;418069;1584854663;418131;1584854663;417444;346.7114;
1584854663;617863;1584854663;617917;1584854663;617354;349.5626;
1584854663;817960;1584854663;818003;1584854663;817367;352.4023;
1584854664;17900;1584854664;17948;1584854664;17346;355.0833;
1584854664;218067;1584854664;218117;1584854664;217421;357.729;
1584854664;417900;1584854664;417965;1584854664;417377;0.2009493;
1584854664;617972;1584854664;618026;1584854664;617475;2.592412;
1584854664;818052;1584854664;818101;1584854664;817357;4.756052;
1584854665;17764;1584854665;17803;1584854665;17357;6.599673;
1584854665;217921;1584854665;217979;1584854665;217360;8.10199;
1584854665;417928;1584854665;417968;1584854665;417347;9.495859;
1584854665;617833;1584854665;617891;1584854665;617366;10.51046;
1584854665;817854;1584854665;817896;1584854665;817372;11.29467;
1584854666;17942;1584854666;18002;1584854666;17392;11.83765;
1584854666;217750;1584854666;217780;1584854666;217347;12.20357;
1584854666;417893;1584854666;417940;1584854666;417376;12.35542;
1584854666;617930;1584854666;617971;1584854666;617401;12.53933;
1584854666;818114;1584854666;818160;1584854666;817401;12.70143;
1584854667;18065;1584854667;18114;1584854667;17412;12.83715;
1584854667;217886;1584854667;217921;1584854667;217447;12.96879;
1584854667;418000;1584854667;418052;1584854667;417370;13.06722;
1584854667;617882;1584854667;617928;1584854667;617383;13.19918;
1584854667;817871;1584854667;817920;1584854667;817381;13.3489;
1584854668;17847;1584854668;17881;1584854668;17370;13.54162;
1584854668;217974;1584854668;218028;1584854668;217409;13.6931;
1584854668;417822;1584854668;417861;1584854668;417434;13.94411;
1584854668;617983;1584854668;618054;1584854668;617443;14.33464;
1584854668;817903;1584854668;817947;1584854668;817370;14.66354;
1584854669;17817;1584854669;17866;1584854669;17392;15.11392;
1584854669;217961;1584854669;218017;1584854669;217371;15.50807;
1584854669;418178;1584854669;418245;1584854669;417440;15.83428;
1584854669;617822;1584854669;617860;1584854669;617458;16.25671;
1584854669;817988;1584854669;818041;1584854669;817391;16.50697;
1584854670;18034;1584854670;18086;1584854670;17434;16.79803;
1584854670;217809;1584854670;217844;1584854670;217390;17.17419;
1584854670;417805;1584854670;417839;1584854670;417391;17.39376;
1584854670;617771;1584854670;617799;1584854670;617383;17.77268;
1584854670;818072;1584854670;818123;1584854670;817468;18.03271;
1584854671;18084;1584854671;18136;1584854671;17468;18.3243;
1584854671;218030;1584854671;218103;1584854671;217448;18.58537;
1584854671;417902;1584854671;417931;1584854671;417437;18.9022;
1584854671;617862;1584854671;617903;1584854671;617423;19.13878;
1584854671;818158;1584854671;818209;1584854671;817430;19.38198;
1584854672;18270;1584854672;18337;1584854672;17507;19.69693;
1584854672;217984;1584854672;218036;1584854672;217505;19.94706;
1584854672;418088;1584854672;418138;1584854672;417410;20.17054;
1584854672;618034;1584854672;618086;1584854672;617434;20.40946;
1584854672;817953;1584854672;818001;1584854672;817419;20.54431;
1584854673;17756;1584854673;17783;1584854673;17396;20.68433;
1584854673;217907;1584854673;217956;1584854673;217410;20.84177;
1584854673;418169;1584854673;418200;1584854673;417509;21.00756;
1584854673;618483;1584854673;618532;1584854673;617469;21.16928;
1584854673;818082;1584854673;818131;1584854673;817419;21.33846;
1584854674;17957;1584854674;18006;1584854674;17434;21.47596;
1584854674;217931;1584854674;217998;1584854674;217439;21.63214;
1584854674;418045;1584854674;418096;1584854674;417469;21.74785;
1584854674;618190;1584854674;618237;1584854674;617552;21.90039;
1584854674;818245;1584854674;818286;1584854674;817508;22.01142;
1584854675;17913;1584854675;17951;1584854675;17455;22.17728;
1584854675;218018;1584854675;218068;1584854675;217432;22.29308;
1584854675;418003;1584854675;418045;1584854675;417459;22.44242;
1584854675;618127;1584854675;618176;1584854675;617523;22.61948;
1584854675;818029;1584854675;818080;1584854675;817437;22.73411;
1584854676;17966;1584854676;18019;1584854676;17474;22.95648;
1584854676;217999;1584854676;218052;1584854676;217469;23.26469;
1584854676;417943;1584854676;417983;1584854676;417439;23.56943;
1584854676;618095;1584854676;618143;1584854676;617499;23.93663;
1584854676;818032;1584854676;818078;1584854676;817456;24.28078;
1584854677;18141;1584854677;18197;1584854677;17519;24.6679;
1584854677;218272;1584854677;218347;1584854677;217585;25.04001;
1584854677;417874;1584854677;417913;1584854677;417495;25.46551;
1584854677;617937;1584854677;617973;1584854677;617469;25.86823;
1584854677;818115;1584854677;818168;1584854677;817454;26.35675;
1584854678;18069;1584854678;18144;1584854678;17536;26.93453;
1584854678;217944;1584854678;217997;1584854678;217479;27.57169;
1584854678;418028;1584854678;418061;1584854678;417517;28.27153;
1584854678;618165;1584854678;618244;1584854678;617563;29.00348;
1584854678;818123;1584854678;818167;1584854678;817497;29.77443;
1584854679;17934;1584854679;17966;1584854679;17515;30.67619;
1584854679;217927;1584854679;217958;1584854679;217479;31.5881;
1584854679;418052;1584854679;418095;1584854679;417498;32.41695;
1584854679;618048;1584854679;618092;1584854679;617516;33.3136;
1584854679;817989;1584854679;818037;1584854679;817494;34.33499;
1584854680;18065;1584854680;18096;1584854680;17517;35.39221;
1584854680;218164;1584854680;218247;1584854680;217473;36.52396;
1584854680;417968;1584854680;418003;1584854680;417488;37.77876;
1584854680;618414;1584854680;618466;1584854680;617562;39.2046;
1584854680;818157;1584854680;818215;1584854680;817506;40.61112;
1584854681;18012;1584854681;18064;1584854681;17501;41.85077;
1584854681;218118;1584854681;218175;1584854681;217536;42.96891;
1584854681;418604;1584854681;418692;1584854681;417567;43.82042;
1584854681;618098;1584854681;618127;1584854681;617535;44.16546;
1584854681;818116;1584854681;818168;1584854681;817488;44.02621;
1584854682;18119;1584854682;18172;1584854682;17522;43.51324;
1584854682;217973;1584854682;218011;1584854682;217592;42.80225;
1584854682;418225;1584854682;418289;1584854682;417589;41.98761;
1584854682;618452;1584854682;618500;1584854682;617564;41.25376;
1584854682;818134;1584854682;818188;1584854682;817508;40.43572;
1584854683;18037;1584854683;18083;1584854683;17505;39.6;
1584854683;218101;1584854683;218159;1584854683;217519;38.54461;
1584854683;418047;1584854683;418091;1584854683;417517;37.40882;
1584854683;618038;1584854683;618077;1584854683;617567;36.31644;
1584854683;818184;1584854683;818237;1584854683;817498;34.89041;
1584854684;17940;1584854684;17997;1584854684;17485;33.58775;
1584854684;218114;1584854684;218165;1584854684;217517;32.2995;
1584854684;418654;1584854684;418742;1584854684;417583;31.11929;
1584854684;618007;1584854684;618060;1584854684;617549;29.9317;
1584854684;818502;1584854684;818573;1584854684;817648;28.71745;
1584854685;18234;1584854685;18313;1584854685;17578;27.6581;
1584854685;218072;1584854685;218123;1584854685;217611;26.72738;
1584854685;418174;1584854685;418226;1584854685;417581;25.8743;
1584854685;617919;1584854685;617947;1584854685;617520;25.15821;
1584854685;818009;1584854685;818059;1584854685;817512;24.55082;
1584854686;17898;1584854686;17927;1584854686;17543;24.11574;
1584854686;218193;1584854686;218241;1584854686;217600;23.84317;
1584854686;417975;1584854686;418032;1584854686;417519;23.59949;
1584854686;618394;1584854686;618448;1584854686;617577;23.23972;
1584854686;818105;1584854686;818152;1584854686;817519;22.9059;
1584854687;18007;1584854687;18053;1584854687;17529;22.49878;
1584854687;218282;1584854687;218330;1584854687;217679;22.03955;
1584854687;418274;1584854687;418314;1584854687;417719;21.60033;
1584854687;618109;1584854687;618189;1584854687;617525;21.15689;
1584854687;818159;1584854687;818202;1584854687;817537;20.78557;
1584854688;18046;1584854688;18087;1584854688;17549;20.3904;
1584854688;218030;1584854688;218089;1584854688;217613;20.00276;
1584854688;417919;1584854688;417960;1584854688;417531;19.53533;
1584854688;617975;1584854688;618003;1584854688;617624;19.11232;
1584854688;818118;1584854688;818165;1584854688;817527;18.6967;
1584854689;18049;1584854689;18097;1584854689;17577;18.26905;
1584854689;218565;1584854689;218646;1584854689;217700;17.79218;
1584854689;418113;1584854689;418153;1584854689;417545;17.25205;
1584854689;618026;1584854689;618055;1584854689;617611;16.58722;
1584854689;818700;1584854689;818746;1584854689;817620;15.94195;
1584854690;18199;1584854690;18242;1584854690;17662;15.23376;
1584854690;218118;1584854690;218166;1584854690;217645;14.51475;
1584854690;418127;1584854690;418175;1584854690;417612;13.59691;
1584854690;618130;1584854690;618181;1584854690;617568;12.48359;
1584854690;818299;1584854690;818340;1584854690;817609;11.16563;
1584854691;18313;1584854691;18366;1584854691;17639;9.606516;
1584854691;218283;1584854691;218311;1584854691;217732;7.79056;
1584854691;418068;1584854691;418101;1584854691;417601;5.831557;
1584854691;618235;1584854691;618289;1584854691;617620;3.630483;
1584854691;818315;1584854691;818362;1584854691;817627;1.331566;
1584854692;18077;1584854692;18131;1584854692;17556;358.8843;
1584854692;218078;1584854692;218108;1584854692;217594;356.265;
1584854692;418235;1584854692;418275;1584854692;417649;353.5979;
1584854692;618135;1584854692;618172;1584854692;617675;350.7993;
1584854692;818413;1584854692;818465;1584854692;817628;347.8409;
1584854693;18029;1584854693;18070;1584854693;17587;344.7661;
1584854693;218154;1584854693;218201;1584854693;217707;341.4152;
1584854693;418209;1584854693;418247;1584854693;417632;337.9249;
1584854693;618023;1584854693;618051;1584854693;617640;334.2113;
1584854693;818204;1584854693;818259;1584854693;817587;330.3774;
1584854694;18186;1584854694;18237;1584854694;17586;326.349;
1584854694;218278;1584854694;218324;1584854694;217681;322.2528;
1584854694;418189;1584854694;418237;1584854694;417647;317.9512;
1584854694;618160;1584854694;618215;1584854694;617630;313.5815;
1584854694;818186;1584854694;818228;1584854694;817639;309.0591;
1584854695;18128;1584854695;18172;1584854695;17680;304.4803;
1584854695;218286;1584854695;218338;1584854695;217682;299.8628;
1584854695;418395;1584854695;418459;1584854695;417668;295.1698;
1584854695;618019;1584854695;618057;1584854695;617655;290.4067;
1584854695;818290;1584854695;818354;1584854695;817672;285.6015;
1584854696;18084;1584854696;18115;1584854696;17609;280.7938;
1584854696;218362;1584854696;218416;1584854696;217771;275.8325;
1584854696;418411;1584854696;418468;1584854696;417661;270.9554;
1584854696;618253;1584854696;618310;1584854696;617644;266.1897;
1584854696;818276;1584854696;818319;1584854696;817638;261.2007;
1584854697;18126;1584854697;18182;1584854697;17644;256.2374;
1584854697;218289;1584854697;218341;1584854697;217699;251.2479;
1584854697;418525;1584854697;418581;1584854697;417784;246.1658;
1584854697;618337;1584854697;618377;1584854697;617800;241.4269;
1584854697;818287;1584854697;818334;1584854697;817676;236.844;
1584854698;18113;1584854698;18155;1584854698;17638;232.7191;
1584854698;218098;1584854698;218150;1584854698;217630;228.8452;
1584854698;418231;1584854698;418301;1584854698;417670;225.3549;
1584854698;618247;1584854698;618287;1584854698;617737;221.9428;
1584854698;818559;1584854698;818606;1584854698;817651;218.7865;
1584854699;18263;1584854699;18313;1584854699;17666;215.863;
1584854699;218215;1584854699;218254;1584854699;217686;213.1367;
1584854699;418215;1584854699;418254;1584854699;417683;210.6746;
1584854699;618046;1584854699;618077;1584854699;617671;208.3871;
1584854699;818263;1584854699;818312;1584854699;817632;206.2657;
1584854700;18190;1584854700;18231;1584854700;17671;204.5794;
1584854700;218264;1584854700;218312;1584854700;217660;202.9148;
1584854700;418189;1584854700;418263;1584854700;417665;201.3336;
1584854700;618183;1584854700;618216;1584854700;617679;199.8251;
1584854700;818413;1584854700;818469;1584854700;817691;198.3551;
1584854701;18426;1584854701;18477;1584854701;17748;197.1748;
1584854701;218309;1584854701;218384;1584854701;217742;196.1915;
1584854701;418091;1584854701;418140;1584854701;417658;195.403;
1584854701;618094;1584854701;618122;1584854701;617730;194.8099;
1584854701;818282;1584854701;818330;1584854701;817652;194.2176;
1584854702;18017;1584854702;18057;1584854702;17656;193.6927;
1584854702;218178;1584854702;218235;1584854702;217667;193.3629;
1584854702;418514;1584854702;418577;1584854702;417791;193.0297;
1584854702;618330;1584854702;618380;1584854702;617750;192.9348;
1584854702;818526;1584854702;818571;1584854702;817769;192.7625;
1584854703;18389;1584854703;18460;1584854703;17721;192.654;
1584854703;218219;1584854703;218251;1584854703;217709;192.6436;
1584854703;418145;1584854703;418185;1584854703;417681;192.5455;
1584854703;618272;1584854703;618318;1584854703;617722;192.4131;
1584854703;818236;1584854703;818279;1584854703;817704;192.3177;
1584854704;18153;1584854704;18184;1584854704;17668;192.2236;
1584854704;218161;1584854704;218211;1584854704;217713;192.174;
1584854704;418199;1584854704;418232;1584854704;417722;192.003;
1584854704;618081;1584854704;618112;1584854704;617651;191.9476;
1584854704;818312;1584854704;818363;1584854704;817696;191.8329;
1584854705;18218;1584854705;18249;1584854705;17730;191.7625;
1584854705;218441;1584854705;218495;1584854705;217853;191.6841;
1584854705;418233;1584854705;418278;1584854705;417723;191.5107;
1584854705;618256;1584854705;618284;1584854705;617692;191.4869;
1584854705;818304;1584854705;818357;1584854705;817688;191.3263;
1584854706;18310;1584854706;18362;1584854706;17691;191.2474;
1584854706;218217;1584854706;218261;1584854706;217713;191.1028;
1584854706;418103;1584854706;418131;1584854706;417714;190.9764;
1584854706;618286;1584854706;618330;1584854706;617719;190.9017;
1584854706;818337;1584854706;818384;1584854706;817754;190.7402;
1584854707;18218;1584854707;18253;1584854707;17747;190.7062;
1584854707;218446;1584854707;218499;1584854707;217804;190.5557;
1584854707;418185;1584854707;418228;1584854707;417671;190.4241;
1584854707;618237;1584854707;618275;1584854707;617767;190.3077;
1584854707;818633;1584854707;818683;1584854707;817762;190.2375;
1584854708;18503;1584854708;18555;1584854708;17793;190.0907;
1584854708;218203;1584854708;218272;1584854708;217786;190.0043;
1584854708;418370;1584854708;418419;1584854708;417704;189.9292;
1584854708;618314;1584854708;618368;1584854708;617751;189.8998;
1584854708;818246;1584854708;818286;1584854708;817739;189.8143;
1584854709;18362;1584854709;18420;1584854709;17775;189.6715;
1584854709;218121;1584854709;218178;1584854709;217726;189.6468;
1584854709;418212;1584854709;418263;1584854709;417774;189.5886;
1584854709;618429;1584854709;618477;1584854709;617811;189.4373;
1584854709;818212;1584854709;818258;1584854709;817695;189.4511;
1584854710;18213;1584854710;18251;1584854710;17827;189.2945;
1584854710;218274;1584854710;218323;1584854710;217774;189.2417;
1584854710;418248;1584854710;418284;1584854710;417739;189.1315;
1584854710;618181;1584854710;618242;1584854710;617732;189.0744;
1584854710;818389;1584854710;818431;1584854710;817709;189.0222;
1584854711;18218;1584854711;18256;1584854711;17731;188.9424;
1584854711;218326;1584854711;218378;1584854711;217742;188.8288;
1584854711;418581;1584854711;418626;1584854711;417867;188.7904;
1584854711;618336;1584854711;618365;1584854711;617741;188.7256;
1584854711;818364;1584854711;818417;1584854711;817722;188.6412;
1584854712;18367;1584854712;18420;1584854712;17770;188.5316;
1584854712;218285;1584854712;218327;1584854712;217789;188.5459;
1584854712;418248;1584854712;418301;1584854712;417759;188.5427;
1584854712;618310;1584854712;618397;1584854712;617796;188.4927;
1584854712;818494;1584854712;818540;1584854712;817821;188.4414;
1584854713;18294;1584854713;18334;1584854713;17765;188.5066;
1584854713;218347;1584854713;218396;1584854713;217777;188.5072;
1584854713;418237;1584854713;418276;1584854713;417753;188.6758;
1584854713;618348;1584854713;618398;1584854713;617770;188.6621;
1584854713;818494;1584854713;818533;1584854713;817815;188.7283;
1584854714;18168;1584854714;18225;1584854714;17773;188.6801;
1584854714;218138;1584854714;218167;1584854714;217740;188.6372;
1584854714;418217;1584854714;418267;1584854714;417752;188.6845;
1584854714;618296;1584854714;618347;1584854714;617798;188.6955;
1584854714;818470;1584854714;818521;1584854714;817750;188.6831;
1584854715;18287;1584854715;18327;1584854715;17758;188.6514;
1584854715;218291;1584854715;218382;1584854715;217817;188.6476;
1584854715;418401;1584854715;418442;1584854715;417826;188.5977;
1584854715;618369;1584854715;618414;1584854715;617817;188.5477;
1584854715;818206;1584854715;818253;1584854715;817727;188.5352;
1584854716;18245;1584854716;18332;1584854716;17755;188.4501;
1584854716;218408;1584854716;218462;1584854716;217792;188.4807;
1584854716;418384;1584854716;418427;1584854716;417851;188.4507;
1584854716;618271;1584854716;618311;1584854716;617833;188.3387;
1584854716;818285;1584854716;818325;1584854716;817769;188.2592;
1584854717;18277;1584854717;18329;1584854717;17783;187.9731;
1584854717;218268;1584854717;218310;1584854717;217818;187.8036;
1584854717;418307;1584854717;418356;1584854717;417744;187.2897;
1584854717;618254;1584854717;618310;1584854717;617779;186.539;
1584854717;818427;1584854717;818478;1584854717;817813;185.5561;
1584854718;18335;1584854718;18369;1584854718;17785;184.2225;
1584854718;218275;1584854718;218323;1584854718;217777;182.9355;
1584854718;418271;1584854718;418321;1584854718;417808;181.2899;
1584854718;618460;1584854718;618511;1584854718;617804;179.4063;
1584854718;818385;1584854718;818434;1584854718;817770;177.2682;
1584854719;18622;1584854719;18701;1584854719;17861;174.949;
1584854719;218414;1584854719;218464;1584854719;217824;172.5649;
1584854719;418252;1584854719;418294;1584854719;417763;170.0145;
1584854719;618399;1584854719;618451;1584854719;617802;167.1465;
1584854719;818599;1584854719;818656;1584854719;817828;163.9508;
1584854720;18225;1584854720;18253;1584854720;17780;160.7877;
1584854720;218409;1584854720;218440;1584854720;217868;157.5984;
1584854720;418539;1584854720;418593;1584854720;417921;154.51;
1584854720;618240;1584854720;618269;1584854720;617871;151.4642;
1584854720;818436;1584854720;818489;1584854720;817815;148.6532;
1584854721;18481;1584854721;18580;1584854721;17845;145.914;
1584854721;218636;1584854721;218700;1584854721;217881;143.2818;
1584854721;418367;1584854721;418407;1584854721;417850;140.642;
1584854721;618401;1584854721;618451;1584854721;617882;138.1591;
1584854721;818460;1584854721;818500;1584854721;817799;135.8382;
1584854722;18371;1584854722;18437;1584854722;17810;133.7681;
1584854722;218363;1584854722;218415;1584854722;217816;131.8406;
1584854722;418295;1584854722;418344;1584854722;417829;130.2519;
1584854722;618328;1584854722;618368;1584854722;617827;128.841;
1584854722;818584;1584854722;818638;1584854722;817863;127.5526;
1584854723;18243;1584854723;18273;1584854723;17818;126.3205;
1584854723;218405;1584854723;218467;1584854723;217809;125.2171;
1584854723;418413;1584854723;418456;1584854723;417790;124.0508;
1584854723;618249;1584854723;618290;1584854723;617807;122.9827;
1584854723;818509;1584854723;818558;1584854723;817817;122.0039;
1584854724;18319;1584854724;18360;1584854724;17842;121.0606;
1584854724;218449;1584854724;218537;1584854724;217874;120.1097;
1584854724;418291;1584854724;418328;1584854724;417816;119.4061;
1584854724;618758;1584854724;618808;1584854724;617856;118.8114;
1584854724;818646;1584854724;818688;1584854724;817885;118.4125;
1584854725;18317;1584854725;18372;1584854725;17840;118.1096;
1584854725;218764;1584854725;218881;1584854725;217846;117.9567;
1584854725;418346;1584854725;418388;1584854725;417873;117.9;
1584854725;618473;1584854725;618549;1584854725;617877;117.7586;
1584854725;818328;1584854725;818367;1584854725;817832;117.593;
1584854726;18298;1584854726;18334;1584854726;17830;117.4967;
1584854726;218197;1584854726;218226;1584854726;217831;117.4297;
1584854726;418308;1584854726;418347;1584854726;417841;117.2846;
1584854726;618402;1584854726;618439;1584854726;617926;117.2014;
1584854726;818575;1584854726;818644;1584854726;817841;117.0651;
1584854727;18462;1584854727;18549;1584854727;17885;116.9509;
1584854727;218404;1584854727;218444;1584854727;217862;116.8384;
1584854727;418330;1584854727;418378;1584854727;417857;116.6659;
1584854727;618371;1584854727;618421;1584854727;617854;116.5527;
1584854727;818470;1584854727;818512;1584854727;817846;116.4281;
1584854728;18305;1584854728;18352;1584854728;17847;116.3845;
1584854728;218954;1584854728;219004;1584854728;217896;116.4544;
1584854728;418332;1584854728;418374;1584854728;417843;116.4909;
1584854728;618342;1584854728;618377;1584854728;617855;116.5256;
1584854728;818540;1584854728;818589;1584854728;817860;116.549;
1584854729;18389;1584854729;18437;1584854729;17873;116.595;
1584854729;218487;1584854729;218535;1584854729;217909;116.6219;
1584854729;418324;1584854729;418374;1584854729;417859;116.684;
1584854729;618359;1584854729;618399;1584854729;617849;116.7399;
1584854729;818515;1584854729;818569;1584854729;817843;116.8211;
1584854730;18505;1584854730;18548;1584854730;17896;116.8791;
1584854730;218329;1584854730;218378;1584854730;217884;116.9896;
1584854730;418481;1584854730;418525;1584854730;417930;117.0591;
1584854730;618205;1584854730;618244;1584854730;617834;117.3061;
1584854730;818485;1584854730;818533;1584854730;817919;117.3978;
1584854731;18367;1584854731;18405;1584854731;17873;117.5308;
1584854731;218387;1584854731;218421;1584854731;217888;117.6368;
1584854731;418318;1584854731;418368;1584854731;417862;117.7023;
1584854731;618563;1584854731;618616;1584854731;617936;117.6933;
1584854731;818569;1584854731;818612;1584854731;817901;117.6541;
1584854732;18287;1584854732;18337;1584854732;17866;117.5167;
1584854732;218511;1584854732;218563;1584854732;217935;117.3051;
1584854732;418442;1584854732;418491;1584854732;417904;117.0315;
1584854732;618507;1584854732;618554;1584854732;617947;116.6711;
1584854732;818668;1584854732;818722;1584854732;817921;116.3064;
1584854733;18549;1584854733;18601;1584854733;17952;115.9658;
1584854733;218524;1584854733;218572;1584854733;217917;115.6876;
1584854733;418531;1584854733;418580;1584854733;417918;115.4551;
1584854733;618485;1584854733;618536;1584854733;617917;115.2613;
1584854733;818538;1584854733;818579;1584854733;817891;115.1005;
1584854734;18653;1584854734;18719;1584854734;17934;114.9874;
1584854734;218566;1584854734;218620;1584854734;217972;114.9277;
1584854734;418584;1584854734;418637;1584854734;417925;114.7582;
1584854734;618585;1584854734;618643;1584854734;617934;114.7133;
1584854734;818559;1584854734;818608;1584854734;817912;114.6153;
1584854735;18508;1584854735;18560;1584854735;17925;114.5584;
1584854735;218481;1584854735;218526;1584854735;217943;114.5289;
1584854735;418603;1584854735;418649;1584854735;417981;114.4686;
1584854735;618550;1584854735;618602;1584854735;617954;114.4452;
1584854735;818668;1584854735;818718;1584854735;817959;114.4169;
1584854736;18627;1584854736;18698;1584854736;17972;114.1211;
1584854736;218450;1584854736;218495;1584854736;217931;113.7205;
1584854736;418516;1584854736;418566;1584854736;417946;113.3766;
1584854736;618595;1584854736;618644;1584854736;617994;113.0624;
1584854736;818587;1584854736;818633;1584854736;817946;112.7007;
1584854737;18556;1584854737;18604;1584854737;17953;112.4746;
1584854737;218504;1584854737;218552;1584854737;217936;112.1778;
1584854737;418603;1584854737;418653;1584854737;417985;111.9459;
1584854737;618541;1584854737;618590;1584854737;617959;111.7664;
1584854737;818649;1584854737;818701;1584854737;817957;111.6649;
1584854738;18518;1584854738;18563;1584854738;17969;111.4994;
1584854738;218511;1584854738;218557;1584854738;217951;111.367;
1584854738;418618;1584854738;418670;1584854738;417989;111.3099;
1584854738;618601;1584854738;618649;1584854738;618003;111.3059;
1584854738;818839;1584854738;818908;1584854738;817984;111.383;
1584854739;18504;1584854739;18548;1584854739;17946;111.5246;
1584854739;218623;1584854739;218677;1584854739;218000;111.7417;
1584854739;418575;1584854739;418618;1584854739;418038;112.0934;
1584854739;618671;1584854739;618734;1584854739;617967;112.7266;
1584854739;818676;1584854739;818727;1584854739;817954;113.5261;
1584854740;18550;1584854740;18601;1584854740;17972;114.4422;
1584854740;218627;1584854740;218681;1584854740;217972;115.4809;
