sampleTimeStamp.seconds;sampleTimeStamp.microseconds;lat;lon;speed;accel_lon;accel_trans;accel_down
1663765146;411454;57.718601955;11.95851454;6.463738;-2.50994;-0.07447547;0.1221287
1663765146;461417;57.718602864;11.958509137;6.573551;-1.997104;-0.2513017;-0.04060191
1663765146;511468;57.718603793;11.958503653;6.684711;-2.252536;-0.1865781;-0.048391
1663765146;561420;57.71860474;11.958498077;6.804908;-2.485886;-0.07820794;0.1902671
1663765146;611502;57.718605705;11.958492407;6.928729;-2.49049;0.05211409;0.3059623
1663765146;661434;57.718606687;11.958486634;7.06112;-2.631911;-0.08219113;0.5774829
1663765146;711470;57.718607689;11.958480756;7.196262;-2.884178;-0.1036857;0.4192412
1663765146;761469;57.718608713;11.958474769;7.336912;-2.662134;-0.3268607;0.1207874
1663765146;811536;57.718609763;11.958468678;7.469259;-2.491826;-0.3643809;-0.3086182
1663765146;861425;57.718610835;11.95846248;7.610684;-3.049617;0.04677938;-0.2604643
1663765146;911448;57.718611926;11.958456168;7.765825;-3.321837;0.2105401;0.08569191
1663765146;961437;57.718613036;11.958449728;7.923043;-3.049136;-0.1928567;-0.3451456
1663765147;11475;57.718614168;11.958443152;8.08166;-3.484586;0.09484179;0.1987307
1663765147;61500;57.718615322;11.95843642;8.238819;-2.776349;-0.08039938;0.2099942
1663765147;111446;57.7186165;11.958429568;8.392933;-3.01652;0.1524241;0.01364534
1663765147;161428;57.718617697;11.958422595;8.539653;-2.832623;0.1608569;0.3877464
1663765147;211446;57.718618915;11.95841551;8.681722;-2.980958;0.02795647;-0.3253749
1663765147;261455;57.718620149;11.958408311;8.817961;-2.566761;0.1742283;0.1811855
1663765147;311427;57.718621402;11.958401006;8.955443;-2.739115;-0.13707;0.3273199
1663765147;361486;57.718622679;11.958393594;9.093505;-2.702731;0.136397;0.432561
1663765147;411425;57.718623974;11.958386071;9.234575;-2.75394;-0.09241;0.1555262
1663765147;461511;57.718625289;11.958378438;9.373301;-2.780566;-0.4327705;-0.3819391
1663765147;511509;57.718626624;11.958370694;9.513734;-2.766104;-0.1401898;0.3418975
1663765147;561504;57.71862798;11.95836284;9.654435;-2.885578;-0.1919625;-0.04289894
1663765147;611475;57.718629358;11.958354877;9.794259;-2.635951;0.05940374;-0.2873405
1663765147;661452;57.718630754;11.958346804;9.93064;-2.755186;-0.06699786;-0.003506207
1663765147;711435;57.71863217;11.958338623;10.06861;-2.793041;-0.04348989;0.1595215
1663765147;761518;57.718633606;11.958330334;10.20823;-2.619525;-0.2054033;0.415177
1663765147;811522;57.718635067;11.958321939;10.3436;-2.561098;0.01487301;0.2345361
1663765147;861442;57.718636545;11.95831344;10.47056;-2.387914;0.07599922;0.1573594
1663765147;911428;57.718638042;11.958304844;10.59252;-2.43897;-0.03685617;-0.03538041
1663765147;961502;57.718639555;11.958296151;10.71368;-2.66569;-0.3152306;0.01886569
1663765148;11499;57.718641088;11.958287356;10.83607;-2.372284;-0.2344054;0.2108559
1663765148;61483;57.718642641;11.95827844;10.96241;-2.567857;-0.04377437;-0.1437308
1663765148;111490;57.718644208;11.958269422;11.08959;-2.393036;-0.03805943;-0.08449216
1663765148;161443;57.718645793;11.958260306;11.21489;-2.529306;-0.09196994;0.1980503
1663765148;211438;57.718647399;11.958251094;11.33585;-2.201582;-0.2511272;0.2203156
1663765148;261553;57.718649024;11.95824179;11.45396;-2.101013;-0.1692311;-0.02431314
1663765148;311448;57.718650665;11.958232391;11.57577;-2.234878;0.3288212;0.2999524
1663765148;361453;57.718652321;11.958222897;11.69434;-2.30827;-0.1839967;0.2328886
1663765148;411484;57.718653997;11.958213309;11.81401;-2.148188;-0.1803574;0.0276534
1663765148;461449;57.718655694;11.958203628;11.93464;-2.017825;0.07580955;0.2202497
1663765148;511505;57.718657407;11.958193851;12.05634;-2.347631;-0.1468974;0.1335445
1663765148;561424;57.718659134;11.958183985;12.15989;-1.915096;-0.3769856;0.1474366
1663765148;611518;57.718660877;11.958174051;12.23195;-1.234115;0.009834648;-0.2917148
